"GEO_ID","NAME","B19013_001E","B19013_001M","POPGROUP","POPGROUP_LABEL",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Race/Ethnic Group","Population Groups",
"1400000US36081116100","Census Tract 1161; Queens County; New York","47432","11821","001","Total population",
"1400000US36081116300","Census Tract 1163, Queens County, New York","36127","9867","001","Total population",
"1400000US36081116700","Census Tract 1167; Queens County; New York","37356","10806","001","Total population",
"1400000US36081117100","Census Tract 1171; Queens County; New York","40508","4248","001","Total population",
"1400000US36081117500","Census Tract 1175; Queens County; New York","63670","9191","001","Total population",
"1400000US36081118100","Census Tract 1181; Queens County; New York","66484","10776","001","Total population",
"1400000US36081118500","Census Tract 1185; Queens County; New York","51731","8555","001","Total population",
"1400000US36081118700","Census Tract 1187; Queens County; New York","42222","17638","001","Total population",
"1400000US36081118900","Census Tract 1189; Queens County; New York","70938","18608","001","Total population",
"1400000US36081119100","Census Tract 1191; Queens County; New York","56313","15569","001","Total population",
"1400000US36081119300","Census Tract 1193; Queens County; New York","47578","13749","001","Total population",
"1400000US36081119500","Census Tract 1195; Queens County; New York","81618","17548","001","Total population",
"1400000US36081119900","Census Tract 1199; Queens County; New York","70268","27687","001","Total population",
"1400000US36081120100","Census Tract 1201; Queens County; New York","44336","7605","001","Total population",
"1400000US36081120300","Census Tract 1203; Queens County; New York","60625","25838","001","Total population",
"1400000US36081120500","Census Tract 1205; Queens County; New York","24583","6101","001","Total population",
"1400000US36081120700","Census Tract 1207, Queens County, New York","74464","12616","001","Total population",
"1400000US36081121500","Census Tract 1215; Queens County; New York","60106","8943","001","Total population",
"1400000US36081122300","Census Tract 1223; Queens County; New York","68864","22275","001","Total population",
"1400000US36081122701","Census Tract 1227.01, Queens County, New York","51045","17036","001","Total population",
"1400000US36081122702","Census Tract 1227.02; Queens County; New York","23194","3208","001","Total population",
"1400000US36081124100","Census Tract 1241; Queens County; New York","62285","7936","001","Total population",
"1400000US36081124700","Census Tract 1247; Queens County; New York","71790","15330","001","Total population",
"1400000US36081125700","Census Tract 1257; Queens County; New York","53667","9071","001","Total population",
"1400000US36081126500","Census Tract 1265; Queens County; New York","43750","29646","001","Total population",
"1400000US36081126700","Census Tract 1267; Queens County; New York","72434","12648","001","Total population",
"1400000US36081127700","Census Tract 1277; Queens County; New York","103472","14528","001","Total population",
"1400000US36081129102","Census Tract 1291.02; Queens County; New York","95875","15135","001","Total population",
"1400000US36081129103","Census Tract 1291.03; Queens County; New York","72143","12527","001","Total population",
"1400000US36081129104","Census Tract 1291.04; Queens County; New York","89527","11536","001","Total population",
"1400000US36081130100","Census Tract 1301; Queens County; New York","63189","11401","001","Total population",
"1400000US36081133300","Census Tract 1333; Queens County; New York","89856","15075","001","Total population",
"1400000US36081133900","Census Tract 1339; Queens County; New York","101731","31015","001","Total population",
"1400000US36081134100","Census Tract 1341; Queens County; New York","81524","7769","001","Total population",
"1400000US36081134700","Census Tract 1347, Queens County, New York","58604","7558","001","Total population",
"1400000US36081136700","Census Tract 1367; Queens County; New York","61681","5789","001","Total population",
"1400000US36081137700","Census Tract 1377; Queens County; New York","61292","14921","001","Total population",
"1400000US36081138501","Census Tract 1385.01; Queens County; New York","65625","22711","001","Total population",
"1400000US36081139900","Census Tract 1399; Queens County; New York","95298","25469","001","Total population",
"1400000US36081140300","Census Tract 1403; Queens County; New York","76200","11165","001","Total population",
"1400000US36081140901","Census Tract 1409.01; Queens County; New York","88333","27062","001","Total population",
"1400000US36081140902","Census Tract 1409.02; Queens County; New York","102908","9134","001","Total population",
"1400000US36081141700","Census Tract 1417; Queens County; New York","79226","8163","001","Total population",
"1400000US36081142900","Census Tract 1429; Queens County; New York","72222","23295","001","Total population",
"1400000US36081143500","Census Tract 1435; Queens County; New York","76528","13507","001","Total population",
"1400000US36081144100","Census Tract 1441; Queens County; New York","87000","19198","001","Total population",
"1400000US36081144700","Census Tract 1447; Queens County; New York","76500","20582","001","Total population",
"1400000US36081145101","Census Tract 1451.01; Queens County; New York","78261","9569","001","Total population",
"1400000US36081145102","Census Tract 1451.02; Queens County; New York","85170","17111","001","Total population",
"1400000US36081145900","Census Tract 1459; Queens County; New York","85128","18149","001","Total population",
"1400000US36081146300","Census Tract 1463; Queens County; New York","79297","15559","001","Total population",
"1400000US36081146700","Census Tract 1467; Queens County; New York","69071","23075","001","Total population",
"1400000US36081147100","Census Tract 1471; Queens County; New York","70086","8235","001","Total population",
"1400000US36081147900","Census Tract 1479; Queens County; New York","82927","15476","001","Total population",
"1400000US36081148300","Census Tract 1483; Queens County; New York","109583","25183","001","Total population",
"1400000US36081150701","Census Tract 1507.01; Queens County; New York","92308","8452","001","Total population",
"1400000US36081150702","Census Tract 1507.02; Queens County; New York","68301","11176","001","Total population",
"1400000US36081152901","Census Tract 1529.01; Queens County; New York","94224","10815","001","Total population",
"1400000US36081152902","Census Tract 1529.02; Queens County; New York","86552","8378","001","Total population",
"1400000US36081155101","Census Tract 1551.01; Queens County; New York","58894","5866","001","Total population",
"1400000US36081155102","Census Tract 1551.02, Queens County, New York","84508","8417","001","Total population",
